time,xy
2019/3/1 8:59,"[8,3,1],[6,4,1],[7,4,1],[9,4,2],[6,5,2],[7,5,2],[8,5,1],[9,5,3],[11,5,1],[6,6,2],[7,6,3],[8,6,1],[9,6,2],[6,7,1],[7,7,4],[8,7,1],[9,7,2],[6,8,2],[7,8,2],[8,8,1],[9,8,2],[6,9,2],[7,9,3],[8,9,1],[9,9,2],[6,10,3],[7,10,2],[8,10,4],[9,10,3],[7,11,2],[8,11,1],[9,11,2],[7,12,1],[8,12,2],[9,12,2],[10,12,2],[9,13,2],[10,13,4],[7,14,2],[8,14,1],[9,14,1],[10,14,4],[11,14,6],"
2019/3/1 9:00,"[6,5,1],[6,6,1],[8,6,1],[9,6,3],[6,7,1],[7,7,1],[8,7,2],[9,7,3],[6,8,2],[7,8,2],[8,8,2],[9,8,5],[6,9,2],[7,9,2],[8,9,2],[9,9,6],[3,10,2],[4,10,5],[5,10,10],[6,10,10],[7,10,4],[8,10,3],[9,10,6],[2,11,1],[3,11,2],[4,11,2],[5,11,5],[6,11,4],[7,11,1],[8,11,7],[9,11,8],[7,12,3],[8,12,7],[9,12,7],[10,12,4],[8,13,6],[9,13,12],[10,13,10],[11,13,1],[8,14,1],[9,14,5],[10,14,30],[11,14,38],"
2019/3/1 9:01,"[10,1,1],[11,1,1],[10,2,1],[9,3,1],[6,4,1],[6,5,1],[9,5,1],[10,5,2],[11,5,1],[6,6,1],[6,7,1],[6,8,2],[6,9,2],[8,9,1],[2,10,1],[3,10,1],[4,10,3],[5,10,5],[6,10,8],[7,10,3],[8,10,1],[2,11,1],[3,11,4],[4,11,7],[5,11,15],[6,11,20],[7,11,17],[8,11,8],[9,11,2],[6,12,2],[7,12,14],[8,12,24],[9,12,13],[8,13,10],[9,13,27],[10,13,14],[6,14,1],[7,14,2],[8,14,1],[9,14,7],[10,14,47],[11,14,51],"
2019/3/1 9:02,"[6,3,1],[7,4,1],[8,4,1],[9,4,1],[7,5,1],[8,5,1],[9,5,7],[10,5,4],[7,6,1],[8,6,2],[9,6,5],[6,7,1],[7,7,1],[8,7,2],[9,7,4],[7,8,1],[8,8,2],[9,8,4],[6,9,1],[7,9,1],[8,9,2],[9,9,5],[2,10,1],[3,10,6],[4,10,14],[5,10,22],[6,10,22],[7,10,6],[8,10,4],[9,10,5],[2,11,1],[3,11,6],[4,11,13],[5,11,19],[6,11,20],[7,11,29],[8,11,11],[9,11,4],[6,12,4],[7,12,17],[8,12,36],[9,12,9],[10,12,2],[7,13,1],[8,13,15],[9,13,49],[10,13,6],[8,14,1],[9,14,11],[10,14,60],[11,14,52],"
2019/3/1 9:03,"[10,1,2],[11,1,2],[8,2,1],[9,2,2],[11,2,1],[7,3,1],[9,3,2],[10,3,1],[7,4,1],[9,4,3],[7,5,2],[9,5,3],[7,6,2],[8,6,1],[9,6,5],[7,7,3],[8,7,1],[9,7,3],[6,8,1],[7,8,1],[8,8,2],[9,8,5],[6,9,1],[7,9,1],[8,9,2],[9,9,5],[2,10,6],[3,10,17],[4,10,22],[5,10,27],[6,10,23],[7,10,4],[8,10,3],[9,10,6],[2,11,4],[3,11,9],[4,11,14],[5,11,24],[6,11,25],[7,11,20],[8,11,3],[9,11,6],[6,12,3],[7,12,15],[8,12,21],[9,12,9],[6,13,1],[7,13,2],[8,13,10],[9,13,20],[10,13,4],[8,14,2],[9,14,4],[10,14,17],[11,14,17],"
2019/3/1 9:04,"[10,1,1],[11,1,1],[10,2,1],[7,3,1],[8,3,1],[10,3,1],[7,4,3],[9,4,3],[10,4,2],[11,4,1],[7,5,3],[8,5,1],[9,5,7],[10,5,1],[7,6,4],[8,6,3],[9,6,4],[6,7,1],[7,7,2],[8,7,1],[9,7,6],[6,8,2],[7,8,2],[8,8,1],[9,8,4],[6,9,2],[7,9,1],[8,9,1],[9,9,5],[2,10,5],[3,10,7],[4,10,6],[5,10,5],[6,10,3],[7,10,1],[8,10,1],[9,10,6],[2,11,4],[3,11,7],[4,11,9],[5,11,5],[6,11,5],[7,11,4],[8,11,2],[9,11,7],[6,12,1],[7,12,2],[8,12,2],[9,12,6],[10,12,3],[7,13,3],[8,13,1],[9,13,7],[10,13,5],[8,14,1],[9,14,3],[10,14,12],[11,14,10],"
2019/3/1 9:05,"[9,4,1],[10,4,1],[7,5,1],[8,5,1],[9,5,2],[10,5,1],[11,5,1],[8,6,1],[9,6,4],[7,7,1],[8,7,1],[9,7,5],[7,8,1],[9,8,6],[6,9,1],[7,9,1],[9,9,7],[2,10,2],[3,10,2],[4,10,2],[5,10,4],[6,10,4],[8,10,1],[9,10,6],[3,11,2],[4,11,2],[5,11,2],[6,11,1],[7,11,3],[8,11,1],[9,11,5],[7,12,4],[8,12,8],[9,12,3],[10,12,4],[8,13,2],[9,13,8],[10,13,5],[10,14,11],[11,14,11],"
2019/3/1 9:06,"[9,4,2],[10,4,2],[11,4,1],[9,5,3],[10,5,1],[9,6,2],[9,7,1],[9,8,1],[9,9,1],[1,10,1],[3,10,3],[4,10,4],[5,10,5],[6,10,4],[7,10,2],[1,11,1],[2,11,1],[4,11,3],[5,11,5],[6,11,6],[7,11,5],[9,11,1],[6,12,4],[7,12,1],[8,12,4],[9,12,2],[7,13,2],[8,13,5],[9,13,5],[10,13,2],[9,14,2],[10,14,11],[11,14,11],"
2019/3/1 9:07,"[9,4,3],[10,4,1],[8,5,1],[9,5,2],[8,6,1],[9,6,2],[9,7,1],[2,10,2],[3,10,3],[4,10,4],[5,10,4],[6,10,4],[9,10,1],[3,11,2],[4,11,1],[5,11,3],[6,11,3],[7,11,5],[9,11,1],[6,12,1],[7,12,1],[8,12,5],[9,12,1],[7,13,1],[8,13,2],[9,13,5],[10,13,1],[10,14,5],[11,14,4],"
2019/3/1 9:08,"[9,4,2],[10,4,1],[9,5,2],[9,6,2],[8,7,1],[9,7,3],[8,8,2],[9,8,3],[8,9,1],[9,9,4],[4,10,1],[6,10,1],[9,10,3],[2,11,2],[3,11,2],[4,11,3],[5,11,3],[6,11,3],[7,11,1],[8,11,1],[9,11,3],[7,12,3],[8,12,2],[9,12,1],[10,12,2],[8,13,2],[9,13,4],[10,13,2],[9,14,1],[10,14,7],[11,14,5],"
2019/3/1 9:09,"[5,10,3],[6,10,2],[7,10,1],[9,10,2],[2,11,1],[4,11,1],[5,11,2],[6,11,2],[7,11,2],[9,11,2],[7,12,3],[8,12,4],[9,12,1],[8,13,5],[9,13,6],[9,14,2],[10,14,8],[11,14,11],"
2019/3/1 9:10,"[2,10,1],[3,10,1],[4,10,2],[5,10,1],[6,10,1],[3,11,3],[4,11,4],[5,11,5],[6,11,5],[7,11,3],[6,12,2],[7,12,4],[8,12,1],[8,13,2],[9,13,1],[8,14,1],[9,14,2],[10,14,3],[11,14,2],"
2019/3/1 9:11,"[3,10,1],[4,10,1],[5,10,1],[6,10,2],[2,11,2],[3,11,2],[4,11,2],[7,11,2],[8,12,2],[9,13,2],[10,13,1],[10,14,2],[11,14,1],"
2019/3/1 9:12,"[2,10,1],[3,10,2],[4,10,1],[5,10,1],[5,11,1],[6,11,1],[7,12,1],[8,13,1],[9,13,1],[10,14,1],[11,14,1],"
2019/3/1 9:13,"[4,11,1],[8,12,1],[9,13,1],[10,14,2],[11,14,2],"
2019/3/1 9:14,"[4,10,1],[5,10,1],[6,10,1],[7,11,1],[7,12,1],[8,13,1],[9,13,1],"
2019/3/1 9:15,"[0,0,0]"
2019/3/1 9:16,"[11,14,1],"
2019/3/1 9:17,"[9,6,1],[9,7,1],[9,8,1],[9,9,1],[9,10,1],[9,11,1],[10,12,1],[10,13,1],[10,14,1],"
2019/3/1 9:18,"[9,5,1],[10,5,1],[11,5,1],"
2019/3/1 9:19,"[11,1,1],"
2019/3/1 9:20,"[10,1,1],[9,2,1],[9,3,1],[9,4,1],[9,5,1],[10,5,1],[7,6,1],[7,7,1],[8,7,1],[8,8,1],[9,9,1],[9,10,1],"
2019/3/1 9:21,"[9,11,1],[10,12,1],[10,13,1],[10,14,1],[11,14,1],"
2019/3/1 9:22,"[9,5,1],[10,5,1],[9,6,1],[8,7,1],[9,8,1],[9,9,1],[9,10,1],[9,11,1],[11,14,1],"
2019/3/1 9:23,"[9,5,1],[10,12,1],[7,13,1],[10,13,1],[5,14,1],[6,14,1],[7,14,1],[8,14,1],[9,14,2],[10,14,3],[11,14,2],"
2019/3/1 9:24,"[10,1,1],[11,1,1],[10,2,1],[10,3,1],[9,4,1],[1,15,1],[2,15,1],[3,15,1],[4,15,1],[5,15,1],"
2019/3/1 9:25,"[0,0,0]"
2019/3/1 9:26,"[0,0,0]"
2019/3/1 9:27,"[5,14,1],[6,14,1],[7,14,1],[8,14,1],[9,14,1],[10,14,1],[11,14,1],"
2019/3/1 9:28,"[1,14,1],[2,14,1],[3,14,1],[4,14,1],"
2019/3/1 9:29,"[6,9,1],"
2019/3/1 9:30,"[6,10,1],[7,11,1],[7,12,1],[8,12,1],[7,13,1],[8,13,1],[8,14,1],[9,14,1],"
2019/3/1 9:31,"[10,14,2],[11,14,2],"
2019/3/1 9:32,"[6,8,1],[7,9,1],[8,10,1],[9,10,1],[9,11,1],[8,12,1],[9,12,1],[7,13,1],[8,13,1],[9,13,1],[10,13,1],[5,14,1],[6,14,1],[10,14,1],[2,15,1],[3,15,1],[4,15,1],"
2019/3/1 9:33,"[6,5,1],[6,6,1],[6,7,1],[7,8,1],[8,8,1],[8,10,1],[8,11,1],[8,12,1],[9,13,2],[10,13,1],[3,14,1],[4,14,1],[5,14,1],[6,14,1],[7,14,1],[10,14,2],[11,14,3],"
2019/3/1 9:34,"[8,9,2],[9,9,1],[8,10,1],[9,10,2],[8,11,1],[9,11,1],[8,12,1],[9,12,1],[9,13,1],[10,13,1],[8,14,1],[9,14,1],[10,14,3],[11,14,3],"
2019/3/1 9:35,"[9,4,1],[10,4,1],[9,5,1],[9,6,1],[9,7,1],[9,8,1],[9,11,2],[8,12,1],[10,12,2],[9,13,1],[10,13,2],[9,14,1],[10,14,3],[11,14,5],"
2019/3/1 9:36,"[9,4,1],[10,4,1],[8,5,1],[9,5,1],[9,6,2],[9,7,3],[9,8,3],[9,9,3],[9,10,3],[9,11,2],[9,12,2],[9,13,2],[10,14,3],[11,14,2],"
2019/3/1 9:37,"[9,5,1],[10,5,3],[11,5,1],[9,6,1],[9,7,1],[9,8,1],[9,9,1],[9,10,1],[9,11,1],[9,12,1],[1,13,1],[2,13,1],[3,13,1],[4,13,1],[10,13,1],[5,14,1],[6,14,1],[7,14,1],[8,14,1],[9,14,1],[10,14,1],"
2019/3/1 9:38,"[9,3,1],[9,4,2],[9,5,4],[10,5,1],[9,6,4],[9,7,3],[9,8,3],[9,9,4],[9,10,3],[9,11,2],[9,12,1],[10,12,1],[9,13,1],[10,13,1],[10,14,1],[11,14,1],"
2019/3/1 9:39,"[9,4,1],[9,5,4],[10,5,1],[11,5,1],[8,6,1],[9,6,3],[7,7,1],[9,7,3],[7,8,1],[9,8,2],[7,9,1],[8,10,1],[9,10,1],[8,11,1],[9,11,3],[9,12,3],[10,12,1],[9,13,1],[10,13,4],[10,14,4],[11,14,5],"
2019/3/1 9:40,"[10,1,1],[11,1,1],[10,2,1],[10,3,1],[9,4,2],[10,4,2],[9,5,2],[10,5,1],[9,6,2],[8,7,1],[9,7,1],[9,8,3],[9,9,4],[8,10,1],[9,10,4],[8,11,3],[9,11,2],[6,12,1],[7,12,1],[8,12,1],[9,12,3],[6,13,1],[8,13,1],[9,13,3],[10,13,2],[5,14,1],[6,14,1],[10,14,5],[11,14,4],[4,15,1],"
2019/3/1 9:41,"[7,3,1],[7,4,1],[11,4,1],[8,5,1],[8,6,1],[8,7,1],[8,8,1],[9,8,2],[9,9,4],[8,10,1],[9,10,2],[9,11,2],[9,12,2],[10,12,1],[9,13,2],[10,13,2],[10,14,4],[11,14,6],"
2019/3/1 9:42,"[11,1,2],[8,2,1],[6,9,1],[8,9,1],[9,9,2],[7,10,2],[9,10,5],[8,11,3],[9,11,5],[8,12,2],[9,12,5],[2,13,1],[3,13,1],[4,13,1],[8,13,1],[9,13,4],[10,13,3],[5,14,1],[6,14,1],[7,14,1],[8,14,1],[9,14,2],[10,14,11],[11,14,12],"
2019/3/1 9:43,"[10,1,4],[11,1,2],[9,2,4],[10,2,1],[9,3,4],[9,4,8],[10,4,3],[11,4,2],[9,5,11],[10,5,5],[11,5,2],[9,6,6],[9,7,7],[7,8,1],[8,8,2],[9,8,8],[8,9,2],[9,9,8],[8,10,1],[9,10,6],[8,11,1],[9,11,6],[9,12,6],[10,12,2],[9,13,5],[10,13,5],[10,14,8],[11,14,7],"
2019/3/1 9:44,"[10,1,1],[11,1,1],[8,3,1],[8,4,1],[9,4,3],[10,4,2],[11,4,1],[8,5,1],[9,5,6],[10,5,4],[11,5,3],[8,6,1],[9,6,8],[8,7,1],[9,7,8],[9,8,7],[7,9,1],[9,9,6],[7,10,1],[8,10,1],[9,10,5],[8,11,2],[9,11,6],[8,12,1],[9,12,9],[10,12,3],[9,13,4],[10,13,7],[9,14,1],[10,14,10],[11,14,10],"
2019/3/1 9:45,"[10,1,4],[11,1,6],[9,2,5],[10,2,3],[9,3,5],[10,3,2],[8,4,1],[9,4,13],[10,4,7],[11,4,3],[7,5,1],[8,5,2],[9,5,12],[10,5,7],[11,5,1],[6,6,1],[7,6,2],[8,6,1],[9,6,8],[6,7,1],[7,7,1],[8,7,1],[9,7,9],[6,8,1],[7,8,1],[8,8,2],[9,8,8],[6,9,1],[7,9,2],[8,9,2],[9,9,9],[7,10,2],[8,10,3],[9,10,10],[8,11,4],[9,11,14],[8,12,1],[9,12,11],[10,12,7],[3,13,1],[4,13,1],[5,13,1],[9,13,9],[10,13,11],[5,14,2],[6,14,2],[7,14,1],[8,14,1],[9,14,3],[10,14,15],[11,14,14],"
2019/3/1 9:46,"[10,1,6],[11,1,4],[9,2,3],[10,2,3],[9,3,4],[10,3,2],[8,4,2],[9,4,6],[10,4,6],[11,4,3],[6,5,1],[9,5,15],[10,5,7],[11,5,5],[6,6,2],[8,6,1],[9,6,15],[6,7,1],[7,7,2],[8,7,4],[9,7,14],[7,8,1],[8,8,3],[9,8,18],[7,9,1],[8,9,1],[9,9,21],[8,10,2],[9,10,23],[8,11,2],[9,11,25],[9,12,17],[10,12,8],[9,13,14],[10,13,11],[11,13,1],[2,14,1],[3,14,1],[4,14,1],[5,14,2],[6,14,2],[7,14,3],[8,14,3],[9,14,3],[10,14,29],[11,14,28],"
2019/3/1 9:47,"[10,1,2],[11,1,2],[9,2,1],[10,2,1],[8,3,1],[9,3,1],[10,3,1],[9,4,13],[10,4,8],[11,4,2],[7,5,1],[9,5,21],[10,5,9],[11,5,4],[6,6,1],[8,6,3],[9,6,17],[7,7,1],[8,7,2],[9,7,18],[8,8,2],[9,8,17],[8,9,3],[9,9,16],[8,10,1],[9,10,18],[9,11,19],[9,12,15],[10,12,7],[8,13,1],[9,13,8],[10,13,15],[3,14,1],[4,14,1],[9,14,2],[10,14,30],[11,14,33],[2,15,1],[3,15,1],[4,15,1],"
2019/3/1 9:48,"[10,1,3],[11,1,2],[9,2,3],[10,2,1],[8,3,2],[9,3,1],[10,3,1],[7,4,1],[8,4,2],[9,4,10],[10,4,9],[11,4,4],[6,5,1],[8,5,1],[9,5,24],[10,5,12],[11,5,4],[8,6,1],[9,6,18],[6,7,1],[9,7,22],[7,8,1],[8,8,1],[9,8,24],[7,9,1],[8,9,3],[9,9,21],[8,10,4],[9,10,21],[8,11,2],[9,11,24],[8,12,2],[9,12,17],[10,12,4],[11,12,1],[9,13,11],[10,13,13],[11,13,1],[4,14,1],[5,14,1],[6,14,1],[7,14,1],[8,14,1],[9,14,3],[10,14,22],[11,14,19],"
2019/3/1 9:49,"[10,1,3],[11,1,4],[10,2,2],[10,3,2],[9,4,13],[10,4,11],[11,4,2],[9,5,26],[10,5,11],[11,5,3],[8,6,2],[9,6,27],[7,7,1],[8,7,3],[9,7,19],[6,8,2],[8,8,3],[9,8,17],[6,9,1],[7,9,1],[8,9,2],[9,9,18],[7,10,2],[8,10,3],[9,10,18],[8,11,2],[9,11,18],[8,12,1],[9,12,18],[10,12,7],[8,13,1],[9,13,9],[10,13,13],[9,14,4],[10,14,20],[11,14,21],"
2019/3/1 9:50,"[8,4,1],[9,4,12],[10,4,12],[11,4,3],[6,5,1],[8,5,1],[9,5,20],[10,5,10],[11,5,4],[6,6,1],[7,6,1],[8,6,2],[9,6,23],[7,7,1],[8,7,3],[9,7,24],[7,8,2],[8,8,4],[9,8,24],[7,9,2],[8,9,3],[9,9,25],[7,10,1],[8,10,2],[9,10,21],[8,11,3],[9,11,19],[8,12,3],[9,12,8],[10,12,7],[9,13,6],[10,13,8],[10,14,10],[11,14,9],"
2019/3/1 9:51,"[10,1,1],[11,1,1],[8,2,1],[10,2,2],[8,3,2],[10,3,2],[8,4,1],[9,4,17],[10,4,7],[8,5,2],[9,5,24],[10,5,6],[11,5,3],[8,6,3],[9,6,18],[7,7,1],[8,7,1],[9,7,17],[7,8,1],[8,8,2],[9,8,16],[7,9,1],[9,9,14],[8,10,2],[9,10,17],[8,11,2],[9,11,15],[8,12,1],[9,12,7],[10,12,8],[9,13,3],[10,13,15],[10,14,18],[11,14,18],"
2019/3/1 9:52,"[10,1,1],[11,1,1],[9,4,4],[8,5,1],[9,5,8],[10,5,4],[8,6,1],[9,6,12],[8,7,1],[9,7,13],[8,8,1],[9,8,14],[8,9,1],[9,9,14],[9,10,13],[8,11,1],[9,11,16],[8,12,1],[9,12,8],[10,12,10],[9,13,4],[10,13,16],[10,14,18],[11,14,17],"
2019/3/1 9:53,"[9,4,7],[10,4,1],[8,5,1],[9,5,8],[10,5,1],[8,6,1],[9,6,7],[8,7,1],[9,7,8],[9,8,8],[9,9,9],[9,10,10],[9,11,9],[8,12,1],[9,12,5],[10,12,4],[9,13,4],[10,13,6],[9,14,1],[10,14,12],[11,14,14],"
2019/3/1 9:54,"[9,5,1],[9,6,3],[9,7,3],[8,8,1],[9,8,2],[8,9,1],[9,9,3],[8,10,2],[9,10,5],[9,11,8],[8,12,1],[9,12,3],[10,12,4],[9,13,5],[10,13,3],[11,13,1],[9,14,3],[10,14,8],[11,14,8],"
2019/3/1 9:55,"[9,4,2],[10,4,1],[9,5,2],[9,6,2],[8,7,1],[9,7,2],[8,8,1],[9,8,3],[8,9,1],[9,9,2],[8,10,2],[9,10,1],[9,11,3],[9,12,1],[10,12,1],[10,13,3],[10,14,4],[11,14,4],"
2019/3/1 9:56,"[9,4,1],[10,4,1],[11,4,1],[9,5,1],[8,6,1],[9,9,1],[9,10,1],[9,11,1],[9,12,1],[10,12,1],[10,13,2],[10,14,2],[11,14,3],"
2019/3/1 9:57,"[9,4,2],[10,4,2],[7,9,1],[7,10,1],[8,10,1],[9,11,1],[10,12,1],[10,13,1],[10,14,1],"
2019/3/1 9:58,"[7,2,1],[7,3,1],[7,4,1],[7,5,1],[9,5,2],[7,6,1],[9,6,2],[6,7,1],[9,7,2],[6,8,1],[9,8,2],[8,9,1],[9,9,2],[8,10,1],[9,10,2],[8,11,1],[9,11,2],[9,12,2],[10,12,1],[9,13,1],[9,14,1],[10,14,1],[11,14,1],"
2019/3/1 9:59,"[6,3,1],[6,4,1],[7,5,1],[6,6,1],[7,6,1],[7,7,1],[7,8,1],[9,8,1],[7,9,1],[8,9,1],[9,10,1],[9,11,1],[9,12,1],[9,13,1],[10,13,2],[10,14,3],[11,14,3],"
2019/3/1 10:00,"[8,2,1],[8,3,1],[6,4,1],[8,4,1],[9,4,1],[10,4,1],[6,5,1],[9,5,2],[9,6,2],[9,7,1],[9,11,1],[9,12,1],[10,13,1],[10,14,1],[11,14,1],"
2019/3/1 10:01,"[9,4,1],[9,5,1],[6,6,1],[7,6,1],[9,6,1],[7,7,1],[9,7,2],[7,8,1],[9,8,2],[7,9,1],[8,9,2],[9,9,1],[8,10,1],[9,10,3],[9,11,2],[9,12,2],[9,13,1],"
2019/3/1 10:02,"[9,4,1],[9,5,2],[9,6,2],[9,7,2],[9,8,2],[9,9,2],[9,10,1],[9,11,1],[9,12,1],[10,13,1],[10,14,2],[11,14,2],"
2019/3/1 10:03,"[9,10,1],[9,11,1],[9,12,1],[10,12,1],[9,13,1],[10,13,1],[10,14,2],[11,14,2],"
2019/3/1 10:04,"[11,14,1],"
2019/3/1 10:05,"[9,9,1],[9,10,1],[9,11,1],[10,12,1],[9,13,1],[9,14,1],[10,14,1],[11,14,3],"
2019/3/1 10:06,"[9,4,1],[10,4,1],[9,5,1],[9,6,1],[6,7,2],[9,7,1],[6,8,2],[7,8,1],[9,8,1],[6,9,1],[7,9,2],[8,9,1],[7,10,2],[8,10,2],[9,10,1],[8,11,4],[9,11,3],[8,12,2],[9,12,5],[10,12,3],[8,13,1],[9,13,4],[10,13,3],[10,14,7],[11,14,8],"
2019/3/1 10:07,"[6,3,1],[7,3,1],[6,4,1],[7,4,1],[9,4,1],[10,4,1],[6,5,1],[7,5,2],[9,5,1],[6,6,1],[7,6,2],[8,6,1],[9,6,1],[7,7,2],[8,7,1],[9,7,2],[7,8,1],[8,8,3],[9,8,2],[7,9,2],[8,9,2],[9,9,2],[1,10,1],[7,10,1],[8,10,2],[9,10,6],[6,11,1],[7,11,1],[8,11,2],[9,11,5],[8,12,2],[9,12,3],[10,12,1],[9,13,4],[10,13,4],[10,14,8],[11,14,4],"
2019/3/1 10:08,"[7,2,1],[6,4,1],[7,4,1],[6,5,1],[9,5,2],[10,5,2],[11,5,1],[7,6,1],[9,6,2],[7,7,1],[9,7,1],[9,8,1],[9,9,1],[7,10,1],[8,11,1],[10,14,1],[11,14,1],"
2019/3/1 10:09,"[9,4,2],[9,5,4],[9,6,3],[9,7,3],[9,8,3],[9,9,1],[9,10,2],[9,11,1],[8,12,2],[9,12,1],[9,13,3],[10,14,3],[11,14,3],"
2019/3/1 10:10,"[9,4,1],[10,4,1],[11,4,1],[9,6,2],[9,7,2],[9,8,2],[9,9,4],[7,10,1],[8,10,2],[9,10,2],[1,11,1],[8,11,2],[9,11,4],[7,12,2],[8,12,1],[9,12,2],[10,12,2],[7,13,1],[9,13,3],[10,13,2],[5,14,1],[6,14,1],[10,14,3],[11,14,4],[4,15,1],"
2019/3/1 10:11,"[9,5,2],[10,5,2],[11,5,1],[8,6,1],[8,7,1],[9,8,1],[8,9,1],[9,9,1],[9,10,2],[8,11,1],[8,12,1],[8,13,1],[9,14,1],[10,14,2],[11,14,2],[3,15,1],"
2019/3/1 10:12,"[9,5,1],[10,5,1],[9,6,1],[7,10,1],[7,11,1],[9,11,1],[8,12,1],[9,12,1],[9,13,1],[10,13,1],[10,14,2],[11,14,1],"
2019/3/1 10:13,"[9,7,1],[8,8,1],[9,8,1],[7,9,1],[7,10,1],[6,11,1],[7,11,1],[6,12,1],[6,13,1],"
2019/3/1 10:14,"[9,4,1],[10,4,1],[9,5,1],[5,14,1],[6,14,2],[7,14,1],[8,14,1],[9,14,1],[10,14,1],[11,14,1],[1,15,1],[2,15,1],[3,15,1],[4,15,1],"
2019/3/1 10:15,"[8,5,1],[8,6,1],[8,7,1],[7,8,1],[7,9,1],[7,10,1],[6,11,1],[9,11,1],[6,12,1],[10,12,1],[6,13,1],[10,13,1],[3,14,1],[4,14,1],[5,14,2],[6,14,1],[7,14,1],[8,14,1],[9,14,1],[10,14,2],[11,14,2],"
2019/3/1 10:16,"[6,6,1],[7,7,1],[7,8,1],[7,9,1],[8,9,1],[8,10,1],[9,10,1],[4,13,1],[5,14,1],[6,14,1],[11,14,1],[1,15,1],[2,15,1],[3,15,1],[4,15,1],"
2019/3/1 10:17,"[3,14,1],[4,14,1],[5,14,1],[6,14,1],[7,14,1],[8,14,1],[9,14,1],[10,14,1],[11,14,1],[2,15,1],"
2019/3/1 10:18,"[9,7,1],[9,8,1],[9,9,1],[9,10,2],[9,11,2],[9,12,2],[7,13,1],[9,13,1],[10,13,1],[2,14,1],[3,14,1],[4,14,1],[5,14,1],[6,14,1],[8,14,1],[9,14,1],[10,14,1],"
2019/3/1 10:19,"[9,5,2],[10,5,1],[8,6,1],[9,6,1],[10,14,2],[11,14,2],"
2019/3/1 10:20,"[9,7,1],[9,8,1],[9,9,1],[9,10,1],[9,11,1],[9,12,1],[10,13,1],[10,14,1],[11,14,2],"
2019/3/1 10:21,"[5,13,1],[8,13,1],[9,13,1],[5,14,1],[6,14,1],[7,14,1],[8,14,1],[9,14,1],[10,14,2],[11,14,1],"
2019/3/1 10:22,"[9,14,1],[10,14,1],[11,14,1],"
2019/3/1 10:23,"[5,11,1],[8,13,1],[5,14,1],[6,14,1],[7,14,1],[5,15,1],"
2019/3/1 10:24,"[6,11,1],[6,12,1],[7,13,1],[8,14,1],[9,14,2],[10,14,2],[11,14,2],"
2019/3/1 10:25,"[10,12,1],[2,13,1],[10,13,1],[3,14,1],[4,14,1],[5,14,1],[6,14,1],[7,14,1],[8,14,1],[10,14,2],[11,14,3],"
2019/3/1 10:26,"[7,5,1],[9,5,1],[6,6,1],[9,6,2],[6,7,1],[8,7,1],[9,7,1],[7,8,1],[8,8,1],[9,8,2],[9,9,3],[9,10,3],[9,11,3],[9,12,1],[10,12,1],[7,13,1],[8,13,1],[9,13,3],[10,13,1],[10,14,4],[11,14,4],"
2019/3/1 10:27,"[6,3,1],[6,4,1],[8,4,1],[9,4,2],[10,4,2],[11,4,1],[8,5,1],[9,5,1],[8,6,1],[9,6,1],[8,7,1],[9,7,2],[8,8,1],[9,8,2],[9,9,4],[9,10,4],[9,11,6],[9,12,5],[10,12,2],[9,13,3],[10,13,3],[11,13,1],[8,14,1],[9,14,1],[10,14,9],[11,14,13],"
2019/3/1 10:28,"[10,1,2],[11,1,2],[9,2,2],[9,3,2],[8,4,1],[9,4,5],[10,4,3],[11,4,1],[8,5,1],[9,5,7],[10,5,3],[11,5,1],[8,6,1],[9,6,5],[8,7,1],[9,7,5],[8,8,2],[9,8,5],[8,9,1],[9,9,6],[7,10,1],[8,10,1],[9,10,8],[7,11,1],[8,11,1],[9,11,8],[8,12,1],[9,12,7],[10,12,3],[1,13,1],[2,13,1],[3,13,2],[4,13,1],[7,13,1],[8,13,2],[9,13,6],[10,13,3],[1,14,1],[2,14,1],[3,14,1],[4,14,4],[5,14,4],[6,14,4],[7,14,3],[8,14,3],[9,14,5],[10,14,11],[11,14,9],"
2019/3/1 10:29,"[10,1,1],[11,1,1],[10,2,1],[8,3,1],[10,3,1],[8,4,1],[9,4,5],[10,4,4],[11,4,2],[6,5,2],[8,5,3],[9,5,8],[10,5,5],[11,5,3],[7,6,3],[8,6,2],[9,6,5],[7,7,2],[8,7,4],[9,7,5],[6,8,1],[7,8,1],[8,8,2],[9,8,5],[7,9,1],[8,9,1],[9,9,6],[8,10,1],[9,10,6],[8,11,2],[9,11,6],[8,12,1],[9,12,4],[10,12,2],[0,13,1],[9,13,4],[10,13,5],[0,14,1],[3,14,1],[4,14,1],[5,14,2],[6,14,3],[7,14,3],[8,14,3],[9,14,3],[10,14,14],[11,14,15],[2,15,1],[3,15,1],[4,15,2],"
