,sid,time,total,y,x
1005,11410,2019/3/1 7:52,2,10,14.0
1007,11411,2019/3/1 7:52,2,11,14.0
1009,11412,2019/3/1 7:52,2,12,14.0
1011,11414,2019/3/1 7:52,1,14,14.0
1012,11502,2019/3/1 7:52,1,2,15.0
1013,10515,2019/3/1 7:53,1,15,5.0
1014,10518,2019/3/1 7:53,1,18,5.0
1015,10615,2019/3/1 7:53,1,15,6.0
1016,10618,2019/3/1 7:53,1,18,6.0
1017,10715,2019/3/1 7:53,1,15,7.0
1018,10718,2019/3/1 7:53,1,18,7.0
1019,10815,2019/3/1 7:53,1,15,8.0
1020,10818,2019/3/1 7:53,1,18,8.0
1021,10915,2019/3/1 7:53,1,15,9.0
1022,10918,2019/3/1 7:53,1,18,9.0
1023,11015,2019/3/1 7:53,1,15,10.0
1024,11018,2019/3/1 7:53,1,18,10.0
1025,11115,2019/3/1 7:53,1,15,11.0
1026,11116,2019/3/1 7:53,2,16,11.0
1028,11216,2019/3/1 7:53,1,16,12.0
1029,11308,2019/3/1 7:53,1,8,13.0
1030,11309,2019/3/1 7:53,1,9,13.0
1031,11310,2019/3/1 7:53,1,10,13.0
1032,11311,2019/3/1 7:53,1,11,13.0
1033,11410,2019/3/1 7:53,1,10,14.0
1034,11411,2019/3/1 7:53,1,11,14.0
1035,11300,2019/3/1 7:59,9,0,13.0
1044,11301,2019/3/1 7:59,9,1,13.0
1053,11302,2019/3/1 7:59,7,2,13.0
1060,11303,2019/3/1 7:59,1,3,13.0
1061,11304,2019/3/1 7:59,4,4,13.0
1065,11305,2019/3/1 7:59,1,5,13.0
1066,11401,2019/3/1 7:59,1,1,14.0
1067,11402,2019/3/1 7:59,15,2,14.0
1082,11403,2019/3/1 7:59,10,3,14.0
1092,11404,2019/3/1 7:59,8,4,14.0
1100,11407,2019/3/1 7:59,1,7,14.0
1101,11502,2019/3/1 7:59,13,2,15.0
1114,11504,2019/3/1 7:59,8,4,15.0
1122,11507,2019/3/1 7:59,1,7,15.0
1123,11108,2019/3/1 8:00,1,8,11.0
1124,11109,2019/3/1 8:00,5,9,11.0
1129,11110,2019/3/1 8:00,4,10,11.0
1133,11208,2019/3/1 8:00,2,8,12.0
1135,11209,2019/3/1 8:00,3,9,12.0
1138,11300,2019/3/1 8:00,11,0,13.0
1149,11301,2019/3/1 8:00,11,1,13.0
1160,11302,2019/3/1 8:00,11,2,13.0
1171,11303,2019/3/1 8:00,10,3,13.0
1181,11304,2019/3/1 8:00,11,4,13.0
1192,11305,2019/3/1 8:00,12,5,13.0
1204,11307,2019/3/1 8:00,2,7,13.0
1206,11308,2019/3/1 8:00,2,8,13.0
1208,11309,2019/3/1 8:00,1,9,13.0
1209,11401,2019/3/1 8:00,1,1,14.0
1210,11402,2019/3/1 8:00,20,2,14.0
1230,11403,2019/3/1 8:00,20,3,14.0
1250,11404,2019/3/1 8:00,23,4,14.0
1273,11407,2019/3/1 8:00,4,7,14.0
1277,11408,2019/3/1 8:00,1,8,14.0
1278,11409,2019/3/1 8:00,1,9,14.0
1279,11502,2019/3/1 8:00,12,2,15.0
1291,11504,2019/3/1 8:00,11,4,15.0
1302,11507,2019/3/1 8:00,4,7,15.0
1306,11010,2019/3/1 8:01,1,10,10.0
1307,11109,2019/3/1 8:01,3,9,11.0
1310,11110,2019/3/1 8:01,4,10,11.0
1314,11111,2019/3/1 8:01,2,11,11.0
1316,11208,2019/3/1 8:01,2,8,12.0
1318,11209,2019/3/1 8:01,2,9,12.0
1320,11300,2019/3/1 8:01,15,0,13.0
1335,11301,2019/3/1 8:01,12,1,13.0
1347,11302,2019/3/1 8:01,8,2,13.0
1355,11303,2019/3/1 8:01,11,3,13.0
1366,11304,2019/3/1 8:01,7,4,13.0
1373,11305,2019/3/1 8:01,11,5,13.0
1384,11307,2019/3/1 8:01,4,7,13.0
1388,11308,2019/3/1 8:01,3,8,13.0
1391,11401,2019/3/1 8:01,1,1,14.0
1392,11402,2019/3/1 8:01,25,2,14.0
1417,11403,2019/3/1 8:01,13,3,14.0
1430,11404,2019/3/1 8:01,18,4,14.0
1448,11407,2019/3/1 8:01,6,7,14.0
1454,11502,2019/3/1 8:01,14,2,15.0
1468,11504,2019/3/1 8:01,12,4,15.0
1480,11507,2019/3/1 8:01,6,7,15.0
1486,11010,2019/3/1 8:02,3,10,10.0
1489,11011,2019/3/1 8:02,2,11,10.0
1491,11109,2019/3/1 8:02,4,9,11.0
1495,11110,2019/3/1 8:02,4,10,11.0
1499,11208,2019/3/1 8:02,1,8,12.0
1500,11209,2019/3/1 8:02,2,9,12.0
1502,11300,2019/3/1 8:02,7,0,13.0
1509,11301,2019/3/1 8:02,10,1,13.0
1519,11302,2019/3/1 8:02,14,2,13.0
1533,11303,2019/3/1 8:02,11,3,13.0
1544,11304,2019/3/1 8:02,10,4,13.0
1554,11305,2019/3/1 8:02,11,5,13.0
1565,11306,2019/3/1 8:02,2,6,13.0
1567,11307,2019/3/1 8:02,1,7,13.0
1568,11308,2019/3/1 8:02,2,8,13.0
1570,11309,2019/3/1 8:02,1,9,13.0
1571,11402,2019/3/1 8:02,21,2,14.0
1592,11403,2019/3/1 8:02,20,3,14.0
1612,11404,2019/3/1 8:02,24,4,14.0
1636,11405,2019/3/1 8:02,3,5,14.0
1639,11407,2019/3/1 8:02,2,7,14.0
1641,11502,2019/3/1 8:02,17,2,15.0
1658,11504,2019/3/1 8:02,20,4,15.0
1678,11507,2019/3/1 8:02,2,7,15.0
1680,10809,2019/3/1 8:03,1,9,8.0
1681,10909,2019/3/1 8:03,1,9,9.0
1682,11008,2019/3/1 8:03,1,8,10.0
1683,11010,2019/3/1 8:03,2,10,10.0
1685,11011,2019/3/1 8:03,1,11,10.0
1686,11107,2019/3/1 8:03,1,7,11.0
1687,11109,2019/3/1 8:03,6,9,11.0
1693,11110,2019/3/1 8:03,6,10,11.0
1699,11111,2019/3/1 8:03,1,11,11.0
1700,11206,2019/3/1 8:03,2,6,12.0
1702,11208,2019/3/1 8:03,4,8,12.0
1706,11209,2019/3/1 8:03,2,9,12.0
1708,11215,2019/3/1 8:03,1,15,12.0
1709,11300,2019/3/1 8:03,8,0,13.0
1717,11301,2019/3/1 8:03,8,1,13.0
1725,11302,2019/3/1 8:03,13,2,13.0
1738,11303,2019/3/1 8:03,13,3,13.0
1751,11304,2019/3/1 8:03,5,4,13.0
1756,11305,2019/3/1 8:03,13,5,13.0
1769,11306,2019/3/1 8:03,2,6,13.0
1771,11307,2019/3/1 8:03,4,7,13.0
1775,11308,2019/3/1 8:03,7,8,13.0
1782,11309,2019/3/1 8:03,4,9,13.0
1786,11310,2019/3/1 8:03,5,10,13.0
1791,11311,2019/3/1 8:03,3,11,13.0
1794,11312,2019/3/1 8:03,3,12,13.0
1797,11313,2019/3/1 8:03,3,13,13.0
1800,11314,2019/3/1 8:03,2,14,13.0
1802,11315,2019/3/1 8:03,1,15,13.0
1803,11316,2019/3/1 8:03,1,16,13.0
1804,11317,2019/3/1 8:03,1,17,13.0
1805,11401,2019/3/1 8:03,1,1,14.0
1806,11402,2019/3/1 8:03,29,2,14.0
1835,11403,2019/3/1 8:03,21,3,14.0
1856,11404,2019/3/1 8:03,29,4,14.0
1885,11405,2019/3/1 8:03,3,5,14.0
1888,11406,2019/3/1 8:03,4,6,14.0
1892,11407,2019/3/1 8:03,9,7,14.0
1901,11408,2019/3/1 8:03,3,8,14.0
1904,11409,2019/3/1 8:03,1,9,14.0
1905,11502,2019/3/1 8:03,20,2,15.0
1925,11504,2019/3/1 8:03,10,4,15.0
1935,11507,2019/3/1 8:03,6,7,15.0
1941,10509,2019/3/1 8:04,3,9,5.0
1944,10510,2019/3/1 8:04,3,10,5.0
1947,10608,2019/3/1 8:04,1,8,6.0
1948,10609,2019/3/1 8:04,2,9,6.0
1950,10707,2019/3/1 8:04,1,7,7.0
1951,10708,2019/3/1 8:04,1,8,7.0
1952,10709,2019/3/1 8:04,3,9,7.0
1955,10716,2019/3/1 8:04,1,16,7.0
1956,10807,2019/3/1 8:04,2,7,8.0
1958,10808,2019/3/1 8:04,1,8,8.0
1959,10809,2019/3/1 8:04,2,9,8.0
1961,10815,2019/3/1 8:04,1,15,8.0
1962,10906,2019/3/1 8:04,2,6,9.0
1964,10907,2019/3/1 8:04,1,7,9.0
1965,10909,2019/3/1 8:04,2,9,9.0
1967,10915,2019/3/1 8:04,1,15,9.0
1968,11006,2019/3/1 8:04,3,6,10.0
1971,11007,2019/3/1 8:04,2,7,10.0
1973,11008,2019/3/1 8:04,1,8,10.0
1974,11009,2019/3/1 8:04,1,9,10.0
1975,11011,2019/3/1 8:04,3,11,10.0
1978,11015,2019/3/1 8:04,1,15,10.0
1979,11017,2019/3/1 8:04,1,17,10.0
1980,11018,2019/3/1 8:04,1,18,10.0
1981,11106,2019/3/1 8:04,5,6,11.0
1986,11107,2019/3/1 8:04,1,7,11.0
1987,11108,2019/3/1 8:04,2,8,11.0
1989,11109,2019/3/1 8:04,2,9,11.0
1991,11110,2019/3/1 8:04,2,10,11.0
1993,11116,2019/3/1 8:04,2,16,11.0
1995,11206,2019/3/1 8:04,7,6,12.0
2002,11207,2019/3/1 8:04,3,7,12.0
2005,11208,2019/3/1 8:04,2,8,12.0
2007,11216,2019/3/1 8:04,2,16,12.0
2009,11300,2019/3/1 8:04,9,0,13.0
2018,11301,2019/3/1 8:04,9,1,13.0
2027,11302,2019/3/1 8:04,5,2,13.0
2032,11303,2019/3/1 8:04,11,3,13.0
2043,11304,2019/3/1 8:04,15,4,13.0
2058,11305,2019/3/1 8:04,12,5,13.0
2070,11306,2019/3/1 8:04,3,6,13.0
2073,11307,2019/3/1 8:04,6,7,13.0
2079,11308,2019/3/1 8:04,3,8,13.0
2082,11309,2019/3/1 8:04,1,9,13.0
2083,11310,2019/3/1 8:04,1,10,13.0
2084,11311,2019/3/1 8:04,2,11,13.0
2086,11312,2019/3/1 8:04,2,12,13.0
2088,11313,2019/3/1 8:04,2,13,13.0
2090,11314,2019/3/1 8:04,3,14,13.0
2093,11315,2019/3/1 8:04,3,15,13.0
2096,11316,2019/3/1 8:04,2,16,13.0
2098,11317,2019/3/1 8:04,1,17,13.0
2099,11318,2019/3/1 8:04,2,18,13.0
2101,11319,2019/3/1 8:04,3,19,13.0
2104,11320,2019/3/1 8:04,3,20,13.0
2107,11321,2019/3/1 8:04,3,21,13.0
2110,11322,2019/3/1 8:04,2,22,13.0
2112,11323,2019/3/1 8:04,1,23,13.0
2113,11401,2019/3/1 8:04,1,1,14.0
2114,11402,2019/3/1 8:04,23,2,14.0
2137,11403,2019/3/1 8:04,24,3,14.0
2161,11404,2019/3/1 8:04,25,4,14.0
2186,11405,2019/3/1 8:04,5,5,14.0
2191,11406,2019/3/1 8:04,2,6,14.0
2193,11407,2019/3/1 8:04,4,7,14.0
2197,11410,2019/3/1 8:04,1,10,14.0
2198,11411,2019/3/1 8:04,1,11,14.0
2199,11502,2019/3/1 8:04,16,2,15.0
2215,11504,2019/3/1 8:04,11,4,15.0
2226,11507,2019/3/1 8:04,4,7,15.0
2230,10206,2019/3/1 8:05,1,6,2.0
2231,10215,2019/3/1 8:05,1,15,2.0
2232,10306,2019/3/1 8:05,1,6,3.0
2233,10315,2019/3/1 8:05,2,15,3.0
2235,10406,2019/3/1 8:05,1,6,4.0
2236,10409,2019/3/1 8:05,2,9,4.0
2238,10410,2019/3/1 8:05,1,10,4.0
2239,10415,2019/3/1 8:05,2,15,4.0
2241,10506,2019/3/1 8:05,1,6,5.0
2242,10509,2019/3/1 8:05,5,9,5.0
2247,10510,2019/3/1 8:05,4,10,5.0
2251,10511,2019/3/1 8:05,2,11,5.0
2253,10515,2019/3/1 8:05,2,15,5.0
2255,10606,2019/3/1 8:05,1,6,6.0
2256,10608,2019/3/1 8:05,1,8,6.0
2257,10609,2019/3/1 8:05,4,9,6.0
2261,10615,2019/3/1 8:05,2,15,6.0
2263,10618,2019/3/1 8:05,1,18,6.0
2264,10706,2019/3/1 8:05,1,6,7.0
2265,10707,2019/3/1 8:05,1,7,7.0
2266,10709,2019/3/1 8:05,3,9,7.0
2269,10715,2019/3/1 8:05,1,15,7.0
2270,10718,2019/3/1 8:05,1,18,7.0
2271,10807,2019/3/1 8:05,1,7,8.0
2272,10809,2019/3/1 8:05,4,9,8.0
2276,10815,2019/3/1 8:05,1,15,8.0
2277,10818,2019/3/1 8:05,1,18,8.0
2278,10907,2019/3/1 8:05,1,7,9.0
2279,10908,2019/3/1 8:05,1,8,9.0
2280,10909,2019/3/1 8:05,5,9,9.0
2285,10915,2019/3/1 8:05,1,15,9.0
2286,10918,2019/3/1 8:05,1,18,9.0
2287,11006,2019/3/1 8:05,2,6,10.0
2289,11007,2019/3/1 8:05,1,7,10.0
2290,11008,2019/3/1 8:05,6,8,10.0
2296,11010,2019/3/1 8:05,1,10,10.0
2297,11015,2019/3/1 8:05,1,15,10.0
2298,11106,2019/3/1 8:05,5,6,11.0
2303,11107,2019/3/1 8:05,5,7,11.0
2308,11108,2019/3/1 8:05,2,8,11.0
2310,11109,2019/3/1 8:05,4,9,11.0
2314,11110,2019/3/1 8:05,3,10,11.0
2317,11111,2019/3/1 8:05,1,11,11.0
2318,11116,2019/3/1 8:05,1,16,11.0
2319,11117,2019/3/1 8:05,1,17,11.0
2320,11118,2019/3/1 8:05,1,18,11.0
2321,11206,2019/3/1 8:05,8,6,12.0
2329,11207,2019/3/1 8:05,2,7,12.0
2331,11208,2019/3/1 8:05,3,8,12.0
2334,11209,2019/3/1 8:05,1,9,12.0
2335,11210,2019/3/1 8:05,1,10,12.0
2336,11216,2019/3/1 8:05,1,16,12.0
2337,11217,2019/3/1 8:05,1,17,12.0
2338,11300,2019/3/1 8:05,15,0,13.0
2353,11301,2019/3/1 8:05,15,1,13.0
2368,11302,2019/3/1 8:05,11,2,13.0
2379,11303,2019/3/1 8:05,8,3,13.0
2387,11304,2019/3/1 8:05,18,4,13.0
2405,11305,2019/3/1 8:05,14,5,13.0
2419,11306,2019/3/1 8:05,8,6,13.0
2427,11307,2019/3/1 8:05,10,7,13.0
2437,11308,2019/3/1 8:05,10,8,13.0
2447,11309,2019/3/1 8:05,6,9,13.0
2453,11310,2019/3/1 8:05,5,10,13.0
2458,11311,2019/3/1 8:05,1,11,13.0
2459,11318,2019/3/1 8:05,1,18,13.0
2460,11324,2019/3/1 8:05,1,24,13.0
2461,11325,2019/3/1 8:05,1,25,13.0
2462,11326,2019/3/1 8:05,1,26,13.0
2463,11327,2019/3/1 8:05,1,27,13.0
2464,11402,2019/3/1 8:05,25,2,14.0
2489,11403,2019/3/1 8:05,25,3,14.0
2514,11404,2019/3/1 8:05,22,4,14.0
2536,11405,2019/3/1 8:05,8,5,14.0
2544,11406,2019/3/1 8:05,3,6,14.0
2547,11407,2019/3/1 8:05,3,7,14.0
2550,11408,2019/3/1 8:05,1,8,14.0
2551,11409,2019/3/1 8:05,1,9,14.0
2552,11410,2019/3/1 8:05,3,10,14.0
2555,11411,2019/3/1 8:05,3,11,14.0
2558,11427,2019/3/1 8:05,1,27,14.0
2559,11502,2019/3/1 8:05,15,2,15.0
2574,11504,2019/3/1 8:05,10,4,15.0
2584,11507,2019/3/1 8:05,3,7,15.0
2587,10209,2019/3/1 8:06,1,9,2.0
2588,10215,2019/3/1 8:06,1,15,2.0
2589,10216,2019/3/1 8:06,1,16,2.0
2590,10309,2019/3/1 8:06,1,9,3.0
2591,10315,2019/3/1 8:06,1,15,3.0
2592,10317,2019/3/1 8:06,1,17,3.0
2593,10409,2019/3/1 8:06,5,9,4.0
2598,10410,2019/3/1 8:06,3,10,4.0
2601,10411,2019/3/1 8:06,1,11,4.0
2602,10416,2019/3/1 8:06,1,16,4.0
2603,10509,2019/3/1 8:06,11,9,5.0
2614,10510,2019/3/1 8:06,2,10,5.0
2616,10511,2019/3/1 8:06,3,11,5.0
2619,10607,2019/3/1 8:06,1,7,6.0
2620,10608,2019/3/1 8:06,4,8,6.0
2624,10609,2019/3/1 8:06,9,9,6.0
2633,10707,2019/3/1 8:06,3,7,7.0
2636,10709,2019/3/1 8:06,8,9,7.0
2644,10806,2019/3/1 8:06,3,6,8.0
2647,10807,2019/3/1 8:06,1,7,8.0
2648,10808,2019/3/1 8:06,1,8,8.0
2649,10809,2019/3/1 8:06,5,9,8.0
2654,10816,2019/3/1 8:06,1,16,8.0
2655,10906,2019/3/1 8:06,4,6,9.0
2659,10907,2019/3/1 8:06,2,7,9.0
2661,10909,2019/3/1 8:06,4,9,9.0
2665,10915,2019/3/1 8:06,1,15,9.0
2666,11006,2019/3/1 8:06,7,6,10.0
2673,11008,2019/3/1 8:06,3,8,10.0
2676,11009,2019/3/1 8:06,1,9,10.0
2677,11010,2019/3/1 8:06,2,10,10.0
2679,11011,2019/3/1 8:06,1,11,10.0
2680,11015,2019/3/1 8:06,1,15,10.0
2681,11106,2019/3/1 8:06,10,6,11.0
2691,11107,2019/3/1 8:06,3,7,11.0
2694,11108,2019/3/1 8:06,1,8,11.0
2695,11109,2019/3/1 8:06,6,9,11.0
2701,11110,2019/3/1 8:06,6,10,11.0
2707,11111,2019/3/1 8:06,1,11,11.0
2708,11116,2019/3/1 8:06,2,16,11.0
2710,11206,2019/3/1 8:06,13,6,12.0
2723,11207,2019/3/1 8:06,1,7,12.0
2724,11208,2019/3/1 8:06,6,8,12.0
2730,11209,2019/3/1 8:06,2,9,12.0
2732,11210,2019/3/1 8:06,1,10,12.0
2733,11212,2019/3/1 8:06,1,12,12.0
2734,11213,2019/3/1 8:06,1,13,12.0
2735,11216,2019/3/1 8:06,3,16,12.0
2738,11300,2019/3/1 8:06,14,0,13.0
2752,11301,2019/3/1 8:06,14,1,13.0
2766,11302,2019/3/1 8:06,13,2,13.0
2779,11303,2019/3/1 8:06,7,3,13.0
2786,11304,2019/3/1 8:06,14,4,13.0
2800,11305,2019/3/1 8:06,26,5,13.0
2826,11306,2019/3/1 8:06,16,6,13.0
2842,11307,2019/3/1 8:06,17,7,13.0
2859,11308,2019/3/1 8:06,17,8,13.0
2876,11309,2019/3/1 8:06,15,9,13.0
2891,11310,2019/3/1 8:06,16,10,13.0
2907,11311,2019/3/1 8:06,11,11,13.0
2918,11312,2019/3/1 8:06,9,12,13.0
2927,11313,2019/3/1 8:06,6,13,13.0
2933,11314,2019/3/1 8:06,7,14,13.0
2940,11315,2019/3/1 8:06,5,15,13.0
2945,11316,2019/3/1 8:06,2,16,13.0
2947,11317,2019/3/1 8:06,1,17,13.0
2948,11318,2019/3/1 8:06,1,18,13.0
2949,11401,2019/3/1 8:06,2,1,14.0
2951,11402,2019/3/1 8:06,31,2,14.0
2982,11403,2019/3/1 8:06,35,3,14.0
3017,11404,2019/3/1 8:06,43,4,14.0
3060,11405,2019/3/1 8:06,18,5,14.0
3078,11406,2019/3/1 8:06,12,6,14.0
3090,11407,2019/3/1 8:06,15,7,14.0
3105,11408,2019/3/1 8:06,5,8,14.0
3110,11409,2019/3/1 8:06,3,9,14.0
3113,11410,2019/3/1 8:06,3,10,14.0
3116,11411,2019/3/1 8:06,3,11,14.0
3119,11413,2019/3/1 8:06,2,13,14.0
3121,11414,2019/3/1 8:06,1,14,14.0
3122,11415,2019/3/1 8:06,1,15,14.0
3123,11502,2019/3/1 8:06,21,2,15.0
3144,11504,2019/3/1 8:06,14,4,15.0
3158,11507,2019/3/1 8:06,7,7,15.0
3165,10409,2019/3/1 8:07,6,9,4.0
3171,10410,2019/3/1 8:07,6,10,4.0
3177,10411,2019/3/1 8:07,3,11,4.0
3180,10415,2019/3/1 8:07,1,15,4.0
3181,10418,2019/3/1 8:07,1,18,4.0
3182,10508,2019/3/1 8:07,2,8,5.0
3184,10509,2019/3/1 8:07,14,9,5.0
3198,10510,2019/3/1 8:07,7,10,5.0
3205,10511,2019/3/1 8:07,1,11,5.0
3206,10516,2019/3/1 8:07,1,16,5.0
3207,10518,2019/3/1 8:07,1,18,5.0
3208,10607,2019/3/1 8:07,2,7,6.0
3210,10608,2019/3/1 8:07,6,8,6.0
3216,10609,2019/3/1 8:07,9,9,6.0
3225,10615,2019/3/1 8:07,1,15,6.0
3226,10618,2019/3/1 8:07,1,18,6.0
3227,10706,2019/3/1 8:07,2,6,7.0
3229,10707,2019/3/1 8:07,5,7,7.0
3234,10708,2019/3/1 8:07,2,8,7.0
3236,10709,2019/3/1 8:07,10,9,7.0
3246,10715,2019/3/1 8:07,4,15,7.0
3250,10716,2019/3/1 8:07,1,16,7.0
3251,10717,2019/3/1 8:07,1,17,7.0
3252,10806,2019/3/1 8:07,4,6,8.0
3256,10807,2019/3/1 8:07,5,7,8.0
3261,10808,2019/3/1 8:07,5,8,8.0
3266,10809,2019/3/1 8:07,8,9,8.0
3274,10815,2019/3/1 8:07,7,15,8.0
3281,10818,2019/3/1 8:07,1,18,8.0
3282,10906,2019/3/1 8:07,9,6,9.0
3291,10907,2019/3/1 8:07,4,7,9.0
3295,10908,2019/3/1 8:07,1,8,9.0
3296,10909,2019/3/1 8:07,8,9,9.0
3304,10915,2019/3/1 8:07,6,15,9.0
3310,10918,2019/3/1 8:07,1,18,9.0
3311,11006,2019/3/1 8:07,12,6,10.0
3323,11007,2019/3/1 8:07,2,7,10.0
3325,11008,2019/3/1 8:07,6,8,10.0
3331,11009,2019/3/1 8:07,5,9,10.0
3336,11010,2019/3/1 8:07,2,10,10.0
3338,11011,2019/3/1 8:07,1,11,10.0
3339,11015,2019/3/1 8:07,7,15,10.0
3346,11017,2019/3/1 8:07,1,17,10.0
3347,11018,2019/3/1 8:07,1,18,10.0
3348,11106,2019/3/1 8:07,9,6,11.0
3357,11107,2019/3/1 8:07,8,7,11.0
3365,11108,2019/3/1 8:07,2,8,11.0
3367,11109,2019/3/1 8:07,9,9,11.0
3376,11110,2019/3/1 8:07,4,10,11.0
3380,11116,2019/3/1 8:07,9,16,11.0
3389,11117,2019/3/1 8:07,2,17,11.0
3391,11118,2019/3/1 8:07,1,18,11.0
3392,11206,2019/3/1 8:07,24,6,12.0
3416,11207,2019/3/1 8:07,6,7,12.0
3422,11208,2019/3/1 8:07,8,8,12.0
3430,11209,2019/3/1 8:07,5,9,12.0
3435,11210,2019/3/1 8:07,4,10,12.0
3439,11211,2019/3/1 8:07,1,11,12.0
3440,11212,2019/3/1 8:07,2,12,12.0
3442,11213,2019/3/1 8:07,1,13,12.0
3443,11214,2019/3/1 8:07,2,14,12.0
3445,11215,2019/3/1 8:07,1,15,12.0
3446,11216,2019/3/1 8:07,11,16,12.0
3457,11218,2019/3/1 8:07,1,18,12.0
3458,11219,2019/3/1 8:07,1,19,12.0
3459,11300,2019/3/1 8:07,11,0,13.0
3470,11301,2019/3/1 8:07,11,1,13.0
3481,11302,2019/3/1 8:07,11,2,13.0
3492,11303,2019/3/1 8:07,12,3,13.0
3504,11304,2019/3/1 8:07,14,4,13.0
3518,11305,2019/3/1 8:07,25,5,13.0
3543,11306,2019/3/1 8:07,22,6,13.0
3565,11307,2019/3/1 8:07,15,7,13.0
3580,11308,2019/3/1 8:07,17,8,13.0
3597,11309,2019/3/1 8:07,15,9,13.0
3612,11310,2019/3/1 8:07,17,10,13.0
3629,11311,2019/3/1 8:07,17,11,13.0
3646,11312,2019/3/1 8:07,14,12,13.0
3660,11313,2019/3/1 8:07,15,13,13.0
3675,11314,2019/3/1 8:07,10,14,13.0
3685,11315,2019/3/1 8:07,15,15,13.0
3700,11316,2019/3/1 8:07,4,16,13.0
3704,11317,2019/3/1 8:07,2,17,13.0
3706,11318,2019/3/1 8:07,2,18,13.0
3708,11319,2019/3/1 8:07,1,19,13.0
3709,11320,2019/3/1 8:07,1,20,13.0
3710,11321,2019/3/1 8:07,1,21,13.0
3711,11322,2019/3/1 8:07,1,22,13.0
3712,11323,2019/3/1 8:07,1,23,13.0
3713,11324,2019/3/1 8:07,1,24,13.0
3714,11325,2019/3/1 8:07,1,25,13.0
3715,11326,2019/3/1 8:07,1,26,13.0
3716,11401,2019/3/1 8:07,1,1,14.0
3717,11402,2019/3/1 8:07,25,2,14.0
3742,11403,2019/3/1 8:07,25,3,14.0
3767,11404,2019/3/1 8:07,45,4,14.0
3812,11405,2019/3/1 8:07,15,5,14.0
3827,11406,2019/3/1 8:07,3,6,14.0
3830,11407,2019/3/1 8:07,5,7,14.0
3835,11408,2019/3/1 8:07,3,8,14.0
3838,11409,2019/3/1 8:07,1,9,14.0
3839,11410,2019/3/1 8:07,4,10,14.0
3843,11411,2019/3/1 8:07,7,11,14.0
3850,11412,2019/3/1 8:07,4,12,14.0
3854,11413,2019/3/1 8:07,4,13,14.0
3858,11414,2019/3/1 8:07,3,14,14.0
3861,11502,2019/3/1 8:07,24,2,15.0
3885,11504,2019/3/1 8:07,10,4,15.0
3895,11507,2019/3/1 8:07,4,7,15.0
3899,10209,2019/3/1 8:08,1,9,2.0
3900,10215,2019/3/1 8:08,1,15,2.0
3901,10217,2019/3/1 8:08,1,17,2.0
3902,10308,2019/3/1 8:08,1,8,3.0
3903,10309,2019/3/1 8:08,1,9,3.0
3904,10315,2019/3/1 8:08,2,15,3.0
3906,10316,2019/3/1 8:08,2,16,3.0
3908,10318,2019/3/1 8:08,1,18,3.0
3909,10409,2019/3/1 8:08,8,9,4.0
3917,10410,2019/3/1 8:08,6,10,4.0
3923,10411,2019/3/1 8:08,4,11,4.0
3927,10415,2019/3/1 8:08,2,15,4.0
3929,10416,2019/3/1 8:08,1,16,4.0
3930,10417,2019/3/1 8:08,1,17,4.0
3931,10418,2019/3/1 8:08,1,18,4.0
3932,10509,2019/3/1 8:08,26,9,5.0
3958,10510,2019/3/1 8:08,20,10,5.0
3978,10511,2019/3/1 8:08,7,11,5.0
3985,10515,2019/3/1 8:08,3,15,5.0
3988,10516,2019/3/1 8:08,1,16,5.0
3989,10517,2019/3/1 8:08,1,17,5.0
3990,10608,2019/3/1 8:08,6,8,6.0
3996,10609,2019/3/1 8:08,21,9,6.0
4017,10615,2019/3/1 8:08,3,15,6.0
4020,10616,2019/3/1 8:08,1,16,6.0
4021,10618,2019/3/1 8:08,1,18,6.0
4022,10706,2019/3/1 8:08,2,6,7.0
4024,10707,2019/3/1 8:08,3,7,7.0
4027,10708,2019/3/1 8:08,3,8,7.0
4030,10709,2019/3/1 8:08,18,9,7.0
4048,10715,2019/3/1 8:08,5,15,7.0
4053,10716,2019/3/1 8:08,2,16,7.0
4055,10717,2019/3/1 8:08,1,17,7.0
4056,10718,2019/3/1 8:08,1,18,7.0
4057,10806,2019/3/1 8:08,3,6,8.0
4060,10807,2019/3/1 8:08,4,7,8.0
4064,10808,2019/3/1 8:08,9,8,8.0
4073,10809,2019/3/1 8:08,11,9,8.0
4084,10815,2019/3/1 8:08,9,15,8.0
4093,10817,2019/3/1 8:08,2,17,8.0
4095,10818,2019/3/1 8:08,2,18,8.0
4097,10906,2019/3/1 8:08,10,6,9.0
4107,10907,2019/3/1 8:08,6,7,9.0
4113,10908,2019/3/1 8:08,1,8,9.0
4114,10909,2019/3/1 8:08,11,9,9.0
4125,10915,2019/3/1 8:08,8,15,9.0
4133,10918,2019/3/1 8:08,6,18,9.0
4139,11006,2019/3/1 8:08,14,6,10.0
4153,11007,2019/3/1 8:08,2,7,10.0
4155,11008,2019/3/1 8:08,7,8,10.0
4162,11009,2019/3/1 8:08,6,9,10.0
4168,11011,2019/3/1 8:08,2,11,10.0
4170,11015,2019/3/1 8:08,7,15,10.0
4177,11016,2019/3/1 8:08,1,16,10.0
4178,11017,2019/3/1 8:08,3,17,10.0
4181,11018,2019/3/1 8:08,3,18,10.0
4184,11106,2019/3/1 8:08,18,6,11.0
4202,11107,2019/3/1 8:08,7,7,11.0
4209,11108,2019/3/1 8:08,4,8,11.0
