time,xy
2019/3/1 8:13,"[16,2,1],[6,3,1],[7,3,1],[8,3,1],[15,3,2],[16,3,1],[17,3,2],[18,3,2],[6,4,1],[7,4,3],[8,4,1],[9,4,12],[10,4,8],[11,4,2],[15,4,5],[16,4,1],[18,4,4],[6,5,4],[8,5,3],[9,5,27],[10,5,14],[11,5,3],[15,5,5],[16,5,1],[17,5,3],[18,5,3],[6,6,4],[7,6,2],[8,6,2],[9,6,23],[15,6,4],[16,6,3],[17,6,1],[18,6,3],[6,7,4],[7,7,3],[8,7,2],[9,7,17],[15,7,6],[16,7,1],[17,7,3],[18,7,5],[6,8,4],[7,8,4],[8,8,5],[9,8,18],[15,8,5],[16,8,5],[17,8,1],[18,8,6],[6,9,8],[7,9,4],[8,9,1],[9,9,21],[15,9,8],[18,9,5],[6,10,8],[7,10,2],[8,10,11],[9,10,15],[10,10,2],[11,10,1],[15,10,5],[16,10,4],[17,10,6],[18,10,2],[6,11,10],[7,11,10],[8,11,4],[9,11,14],[10,11,5],[11,11,1],[15,11,5],[16,11,17],[17,11,5],[6,12,21],[7,12,5],[8,12,4],[9,12,9],[10,12,10],[11,12,10],[12,12,9],[13,12,6],[14,12,4],[16,12,17],[17,12,4],[20,12,1],[21,12,1],[22,12,2],[23,12,2],[24,12,1],[25,12,1],[26,12,1],[0,13,5],[1,13,5],[2,13,9],[3,13,13],[4,13,9],[5,13,23],[6,13,16],[7,13,17],[8,13,16],[9,13,15],[10,13,19],[11,13,18],[12,13,18],[13,13,22],[14,13,20],[15,13,23],[16,13,11],[17,13,5],[18,13,4],[19,13,3],[20,13,3],[21,13,4],[22,13,4],[23,13,4],[24,13,3],[25,13,4],[26,13,6],[27,13,6],[2,14,28],[3,14,29],[4,14,45],[5,14,23],[6,14,6],[7,14,4],[8,14,5],[9,14,4],[10,14,10],[11,14,9],[12,14,2],[13,14,2],[14,14,2],[27,14,4],[2,15,25],[4,15,13],[7,15,2],[27,15,1],"
2019/3/1 8:14,"[7,2,1],[18,2,1],[15,3,1],[16,3,1],[17,3,2],[18,3,2],[9,4,13],[10,4,11],[11,4,4],[15,4,4],[16,4,2],[17,4,1],[18,4,3],[9,5,27],[10,5,13],[11,5,2],[15,5,8],[17,5,1],[18,5,2],[8,6,2],[9,6,29],[15,6,9],[17,6,4],[18,6,2],[7,7,2],[8,7,3],[9,7,30],[15,7,8],[16,7,3],[17,7,1],[18,7,3],[6,8,1],[7,8,6],[8,8,7],[9,8,19],[15,8,11],[16,8,2],[18,8,4],[6,9,6],[7,9,5],[8,9,7],[9,9,18],[15,9,11],[16,9,1],[17,9,1],[18,9,6],[6,10,13],[7,10,9],[8,10,6],[9,10,14],[15,10,17],[16,10,4],[17,10,2],[18,10,6],[6,11,15],[7,11,5],[8,11,3],[9,11,12],[10,11,4],[11,11,2],[15,11,4],[16,11,26],[17,11,9],[6,12,17],[7,12,5],[8,12,14],[9,12,7],[10,12,6],[11,12,3],[12,12,2],[13,12,1],[14,12,3],[16,12,23],[17,12,2],[20,12,2],[0,13,11],[1,13,11],[2,13,13],[3,13,16],[4,13,8],[5,13,29],[6,13,21],[7,13,22],[8,13,25],[9,13,21],[10,13,26],[11,13,22],[12,13,20],[13,13,17],[14,13,18],[15,13,27],[16,13,6],[17,13,4],[18,13,4],[19,13,5],[20,13,4],[21,13,5],[22,13,3],[23,13,3],[24,13,3],[25,13,3],[26,13,1],[27,13,2],[2,14,30],[3,14,25],[4,14,32],[5,14,8],[6,14,5],[7,14,11],[8,14,4],[9,14,7],[10,14,4],[11,14,6],[12,14,2],[13,14,3],[14,14,4],[17,14,1],[18,14,2],[19,14,1],[25,14,1],[27,14,2],[2,15,19],[4,15,10],[7,15,7],"
2019/3/1 8:15,"[16,2,1],[17,2,3],[18,2,1],[15,3,3],[16,3,1],[17,3,5],[18,3,2],[9,4,13],[10,4,8],[11,4,1],[15,4,7],[16,4,3],[17,4,5],[18,4,1],[7,5,1],[8,5,3],[9,5,30],[10,5,12],[11,5,6],[15,5,4],[16,5,5],[17,5,4],[18,5,1],[6,6,2],[7,6,3],[8,6,3],[9,6,25],[15,6,5],[16,6,5],[17,6,3],[18,6,2],[6,7,3],[7,7,3],[8,7,1],[9,7,18],[15,7,8],[16,7,1],[17,7,1],[18,7,7],[6,8,5],[7,8,1],[8,8,6],[9,8,11],[15,8,7],[16,8,1],[17,8,1],[18,8,8],[6,9,6],[7,9,6],[8,9,3],[9,9,9],[15,9,8],[16,9,4],[18,9,7],[6,10,8],[7,10,3],[8,10,4],[9,10,8],[10,10,2],[11,10,2],[15,10,9],[16,10,2],[17,10,6],[18,10,1],[6,11,14],[7,11,6],[8,11,1],[9,11,18],[10,11,7],[11,11,1],[15,11,3],[16,11,17],[17,11,2],[18,11,1],[6,12,19],[7,12,8],[8,12,5],[9,12,7],[10,12,11],[11,12,4],[12,12,4],[13,12,3],[14,12,1],[15,12,1],[16,12,18],[17,12,2],[19,12,1],[20,12,2],[21,12,2],[22,12,1],[0,13,6],[1,13,6],[2,13,13],[3,13,9],[4,13,10],[5,13,31],[6,13,16],[7,13,17],[8,13,16],[9,13,16],[10,13,21],[11,13,17],[12,13,16],[13,13,17],[14,13,22],[15,13,20],[16,13,6],[17,13,4],[18,13,4],[19,13,4],[20,13,2],[21,13,3],[22,13,4],[23,13,5],[24,13,5],[25,13,3],[26,13,2],[27,13,2],[2,14,29],[3,14,29],[4,14,47],[5,14,22],[6,14,8],[7,14,10],[8,14,4],[9,14,1],[10,14,13],[11,14,14],[12,14,3],[13,14,3],[14,14,1],[15,14,2],[16,14,1],[17,14,1],[18,14,1],[19,14,1],[20,14,1],[25,14,1],[26,14,1],[27,14,1],[2,15,31],[4,15,11],[7,15,5],[25,15,1],[26,15,1],"
2019/3/1 8:16,"[15,2,1],[7,3,1],[15,3,3],[16,3,2],[17,3,1],[18,3,3],[7,4,1],[8,4,2],[9,4,10],[10,4,6],[11,4,1],[15,4,1],[16,4,1],[17,4,4],[18,4,2],[6,5,1],[7,5,1],[8,5,1],[9,5,22],[10,5,10],[11,5,5],[15,5,1],[16,5,2],[17,5,3],[18,5,4],[6,6,2],[7,6,1],[8,6,4],[9,6,22],[15,6,2],[16,6,1],[17,6,1],[18,6,6],[6,7,3],[7,7,1],[8,7,3],[9,7,21],[15,7,5],[16,7,2],[17,7,1],[18,7,4],[6,8,7],[7,8,2],[8,8,6],[9,8,22],[15,8,6],[16,8,1],[17,8,3],[18,8,4],[6,9,6],[7,9,4],[8,9,4],[9,9,17],[15,9,11],[16,9,2],[17,9,3],[18,9,5],[6,10,9],[7,10,3],[8,10,6],[9,10,17],[10,10,1],[11,10,1],[15,10,11],[16,10,2],[17,10,5],[18,10,5],[6,11,12],[7,11,4],[8,11,5],[9,11,20],[10,11,4],[11,11,1],[15,11,5],[16,11,16],[17,11,5],[6,12,14],[7,12,4],[8,12,9],[9,12,8],[10,12,12],[11,12,2],[12,12,2],[13,12,2],[14,12,1],[16,12,15],[17,12,2],[0,13,7],[1,13,7],[2,13,11],[3,13,14],[4,13,15],[5,13,27],[6,13,34],[7,13,27],[8,13,31],[9,13,28],[10,13,28],[11,13,29],[12,13,23],[13,13,20],[14,13,18],[15,13,16],[16,13,4],[17,13,4],[18,13,5],[19,13,2],[20,13,2],[21,13,1],[22,13,2],[23,13,3],[24,13,3],[25,13,5],[26,13,5],[27,13,4],[2,14,29],[3,14,24],[4,14,44],[5,14,14],[6,14,10],[7,14,16],[8,14,6],[9,14,6],[10,14,5],[11,14,6],[12,14,1],[13,14,2],[14,14,2],[15,14,2],[16,14,1],[25,14,1],[26,14,1],[27,14,1],[2,15,17],[4,15,14],[7,15,7],[26,15,1],"
2019/3/1 8:17,"[7,2,2],[8,2,1],[18,2,2],[6,3,1],[8,3,2],[15,3,3],[17,3,2],[18,3,3],[6,4,1],[7,4,1],[9,4,8],[10,4,7],[11,4,2],[15,4,3],[16,4,2],[17,4,3],[18,4,4],[6,5,1],[8,5,2],[9,5,22],[10,5,14],[11,5,5],[15,5,3],[16,5,1],[17,5,3],[18,5,1],[6,6,1],[8,6,3],[9,6,19],[15,6,4],[16,6,2],[18,6,4],[6,7,1],[7,7,4],[8,7,1],[9,7,20],[15,7,6],[16,7,1],[17,7,1],[18,7,3],[6,8,3],[7,8,3],[8,8,4],[9,8,18],[15,8,3],[16,8,1],[18,8,1],[6,9,6],[7,9,4],[8,9,5],[9,9,19],[15,9,4],[16,9,3],[17,9,2],[18,9,2],[6,10,9],[7,10,4],[8,10,3],[9,10,14],[10,10,2],[11,10,1],[15,10,7],[16,10,1],[17,10,4],[18,10,2],[6,11,12],[7,11,2],[8,11,1],[9,11,20],[10,11,7],[11,11,3],[15,11,3],[16,11,21],[17,11,3],[18,11,1],[6,12,13],[7,12,3],[8,12,7],[9,12,5],[10,12,11],[11,12,5],[12,12,4],[13,12,5],[14,12,5],[16,12,22],[17,12,2],[18,12,1],[19,12,1],[22,12,2],[25,12,1],[0,13,17],[1,13,17],[2,13,18],[3,13,12],[4,13,11],[5,13,26],[6,13,24],[7,13,27],[8,13,29],[9,13,26],[10,13,31],[11,13,26],[12,13,26],[13,13,29],[14,13,28],[15,13,36],[16,13,16],[17,13,10],[18,13,12],[19,13,12],[20,13,12],[21,13,11],[22,13,7],[23,13,6],[24,13,4],[25,13,4],[26,13,3],[27,13,2],[2,14,33],[3,14,41],[4,14,47],[5,14,15],[6,14,7],[7,14,7],[8,14,2],[9,14,3],[10,14,13],[11,14,18],[12,14,7],[13,14,5],[14,14,6],[15,14,4],[16,14,2],[17,14,2],[18,14,1],[19,14,2],[27,14,1],[2,15,25],[4,15,12],[7,15,5],[27,15,1],"
2019/3/1 8:18,"[9,2,1],[17,2,1],[6,3,1],[9,3,1],[15,3,1],[16,3,1],[17,3,2],[6,4,2],[9,4,15],[10,4,9],[11,4,2],[15,4,3],[16,4,1],[17,4,3],[6,5,2],[8,5,1],[9,5,27],[10,5,12],[11,5,3],[15,5,3],[16,5,3],[17,5,3],[6,6,2],[7,6,1],[8,6,2],[9,6,26],[15,6,3],[16,6,3],[17,6,4],[18,6,1],[6,7,1],[7,7,2],[8,7,3],[9,7,24],[15,7,6],[17,7,4],[18,7,6],[6,8,1],[7,8,2],[8,8,3],[9,8,19],[15,8,7],[16,8,4],[17,8,1],[18,8,10],[6,9,5],[7,9,3],[8,9,2],[9,9,17],[15,9,14],[16,9,3],[17,9,4],[18,9,8],[6,10,7],[7,10,4],[8,10,2],[9,10,11],[11,10,1],[15,10,16],[16,10,2],[17,10,13],[18,10,7],[6,11,17],[7,11,2],[8,11,3],[9,11,14],[10,11,4],[11,11,2],[15,11,4],[16,11,23],[17,11,6],[18,11,3],[6,12,21],[7,12,3],[8,12,6],[9,12,5],[10,12,9],[11,12,3],[12,12,5],[13,12,3],[14,12,1],[16,12,23],[17,12,9],[20,12,1],[21,12,1],[22,12,1],[23,12,1],[24,12,1],[25,12,1],[27,12,1],[0,13,5],[1,13,5],[2,13,7],[3,13,10],[4,13,15],[5,13,28],[6,13,19],[7,13,18],[8,13,14],[9,13,19],[10,13,26],[11,13,27],[12,13,21],[13,13,24],[14,13,25],[15,13,28],[16,13,7],[17,13,8],[18,13,13],[19,13,10],[20,13,7],[21,13,7],[22,13,6],[23,13,6],[24,13,7],[25,13,4],[26,13,4],[27,13,5],[28,13,2],[1,14,1],[2,14,18],[3,14,36],[4,14,49],[5,14,20],[6,14,7],[7,14,6],[8,14,3],[9,14,1],[10,14,8],[11,14,6],[12,14,2],[13,14,1],[14,14,1],[15,14,1],[16,14,2],[17,14,2],[18,14,1],[19,14,1],[20,14,1],[25,14,1],[27,14,4],[28,14,2],[2,15,13],[4,15,10],[7,15,2],[25,15,1],[28,15,1],"
2019/3/1 8:19,"[7,2,1],[15,2,2],[16,2,3],[17,2,2],[7,3,2],[8,3,1],[15,3,4],[16,3,2],[17,3,2],[18,3,2],[6,4,1],[9,4,11],[10,4,4],[11,4,2],[15,4,6],[16,4,3],[17,4,3],[18,4,2],[6,5,1],[7,5,1],[8,5,1],[9,5,19],[10,5,5],[11,5,3],[15,5,6],[16,5,3],[17,5,3],[18,5,3],[6,6,1],[8,6,3],[9,6,20],[15,6,6],[16,6,5],[17,6,2],[18,6,6],[6,7,2],[7,7,4],[8,7,6],[9,7,16],[15,7,10],[17,7,2],[18,7,7],[6,8,4],[7,8,9],[8,8,5],[9,8,15],[15,8,8],[16,8,1],[17,8,2],[18,8,5],[6,9,13],[7,9,3],[8,9,2],[9,9,12],[15,9,8],[16,9,3],[17,9,2],[18,9,6],[6,10,18],[7,10,2],[8,10,4],[9,10,13],[10,10,1],[11,10,1],[15,10,10],[16,10,4],[17,10,9],[18,10,3],[6,11,15],[7,11,3],[9,11,16],[10,11,3],[11,11,1],[15,11,2],[16,11,21],[17,11,6],[18,11,1],[6,12,19],[7,12,3],[8,12,3],[9,12,3],[10,12,16],[11,12,10],[12,12,7],[13,12,6],[14,12,3],[15,12,2],[16,12,20],[17,12,3],[20,12,3],[21,12,3],[22,12,2],[23,12,1],[0,13,9],[1,13,9],[2,13,18],[3,13,6],[4,13,12],[5,13,29],[6,13,29],[7,13,28],[8,13,35],[9,13,29],[10,13,30],[11,13,25],[12,13,26],[13,13,26],[14,13,24],[15,13,24],[16,13,13],[17,13,7],[18,13,3],[19,13,5],[20,13,3],[21,13,3],[22,13,4],[23,13,5],[24,13,7],[25,13,7],[26,13,10],[27,13,10],[28,13,4],[2,14,27],[3,14,29],[4,14,40],[5,14,26],[6,14,11],[7,14,13],[8,14,5],[9,14,7],[10,14,9],[11,14,11],[12,14,5],[13,14,4],[14,14,6],[15,14,3],[17,14,1],[18,14,1],[27,14,3],[28,14,4],[2,15,22],[4,15,7],[7,15,6],[27,15,2],[28,15,3],"
2019/3/1 8:20,"[9,2,3],[15,2,4],[16,2,3],[17,2,2],[18,2,1],[8,3,2],[9,3,2],[15,3,2],[16,3,3],[17,3,4],[18,3,3],[9,4,9],[10,4,7],[11,4,2],[15,4,1],[16,4,1],[17,4,3],[18,4,6],[6,5,1],[7,5,1],[8,5,2],[9,5,20],[10,5,13],[11,5,2],[15,5,2],[17,5,4],[18,5,3],[6,6,2],[8,6,6],[9,6,16],[15,6,3],[16,6,1],[17,6,4],[18,6,5],[6,7,1],[7,7,5],[8,7,6],[9,7,13],[15,7,8],[16,7,1],[18,7,6],[6,8,6],[7,8,6],[8,8,5],[9,8,6],[15,8,10],[17,8,1],[18,8,4],[6,9,14],[7,9,6],[8,9,1],[9,9,6],[15,9,12],[16,9,2],[17,9,1],[18,9,7],[6,10,10],[7,10,5],[8,10,4],[9,10,8],[10,10,2],[11,10,1],[15,10,11],[16,10,3],[17,10,6],[18,10,3],[6,11,13],[7,11,4],[8,11,3],[9,11,12],[10,11,6],[11,11,2],[15,11,2],[16,11,33],[17,11,9],[18,11,2],[6,12,16],[7,12,8],[8,12,8],[9,12,9],[10,12,8],[11,12,2],[12,12,2],[13,12,3],[14,12,5],[15,12,1],[16,12,33],[17,12,3],[18,12,1],[19,12,1],[20,12,1],[21,12,1],[23,12,1],[24,12,2],[25,12,2],[26,12,2],[0,13,7],[1,13,6],[2,13,11],[3,13,8],[4,13,4],[5,13,26],[6,13,24],[7,13,24],[8,13,22],[9,13,21],[10,13,29],[11,13,28],[12,13,26],[13,13,26],[14,13,28],[15,13,36],[16,13,10],[17,13,5],[18,13,9],[19,13,9],[20,13,5],[21,13,6],[22,13,6],[23,13,5],[24,13,5],[25,13,7],[26,13,4],[27,13,4],[28,13,3],[1,14,1],[2,14,23],[3,14,26],[4,14,41],[5,14,15],[6,14,10],[7,14,15],[8,14,5],[9,14,7],[10,14,8],[11,14,9],[12,14,2],[13,14,3],[14,14,5],[15,14,3],[16,14,3],[17,14,2],[25,14,1],[27,14,3],[28,14,2],[2,15,18],[4,15,7],[7,15,10],[25,15,1],[27,15,1],[28,15,1],"
2019/3/1 8:21,"[9,2,1],[15,2,1],[16,2,3],[17,2,1],[18,2,1],[6,3,2],[9,3,1],[15,3,4],[16,3,4],[17,3,3],[18,3,3],[6,4,1],[7,4,1],[8,4,1],[9,4,15],[10,4,12],[11,4,7],[15,4,4],[16,4,3],[17,4,4],[18,4,3],[6,5,1],[8,5,2],[9,5,23],[10,5,7],[11,5,3],[15,5,9],[16,5,1],[17,5,2],[18,5,2],[6,6,1],[7,6,2],[8,6,6],[9,6,18],[15,6,7],[16,6,3],[17,6,1],[18,6,3],[6,7,2],[7,7,2],[8,7,3],[9,7,16],[15,7,10],[16,7,1],[18,7,5],[6,8,4],[7,8,3],[8,8,8],[9,8,15],[15,8,11],[16,8,1],[17,8,3],[18,8,6],[6,9,4],[7,9,5],[8,9,5],[9,9,15],[15,9,11],[16,9,4],[17,9,1],[18,9,6],[6,10,11],[7,10,8],[8,10,7],[9,10,11],[10,10,3],[11,10,1],[15,10,19],[16,10,3],[17,10,6],[18,10,6],[6,11,18],[7,11,5],[8,11,4],[9,11,19],[10,11,10],[11,11,4],[15,11,7],[16,11,31],[17,11,8],[18,11,4],[6,12,23],[7,12,8],[8,12,3],[9,12,10],[10,12,7],[11,12,5],[12,12,3],[13,12,4],[14,12,3],[15,12,1],[16,12,28],[17,12,4],[26,12,1],[27,12,1],[0,13,11],[1,13,12],[2,13,10],[3,13,10],[4,13,13],[5,13,34],[6,13,23],[7,13,18],[8,13,16],[9,13,15],[10,13,17],[11,13,21],[12,13,27],[13,13,25],[14,13,26],[15,13,33],[16,13,10],[17,13,4],[18,13,8],[19,13,6],[20,13,7],[21,13,6],[22,13,6],[23,13,7],[24,13,6],[25,13,6],[26,13,5],[27,13,5],[28,13,3],[1,14,2],[2,14,24],[3,14,29],[4,14,43],[5,14,8],[6,14,1],[7,14,5],[8,14,2],[9,14,1],[10,14,10],[11,14,8],[12,14,1],[13,14,4],[14,14,6],[15,14,2],[16,14,3],[17,14,3],[19,14,1],[20,14,1],[25,14,1],[26,14,1],[27,14,2],[28,14,2],[2,15,13],[4,15,14],[7,15,4],[27,15,1],"
2019/3/1 8:22,"[15,2,2],[16,2,1],[17,2,3],[18,2,1],[9,3,1],[15,3,5],[16,3,3],[17,3,1],[18,3,3],[9,4,23],[10,4,14],[11,4,2],[15,4,5],[16,4,3],[17,4,4],[18,4,2],[6,5,1],[7,5,2],[8,5,3],[9,5,34],[10,5,8],[11,5,1],[15,5,5],[16,5,1],[17,5,5],[18,5,4],[6,6,2],[7,6,1],[8,6,9],[9,6,21],[15,6,5],[16,6,5],[17,6,4],[18,6,5],[6,7,3],[7,7,6],[8,7,6],[9,7,25],[15,7,8],[16,7,2],[17,7,2],[18,7,6],[6,8,7],[7,8,5],[8,8,7],[9,8,16],[15,8,10],[16,8,3],[17,8,2],[18,8,7],[6,9,11],[7,9,4],[8,9,4],[9,9,11],[15,9,12],[16,9,1],[18,9,8],[6,10,12],[7,10,3],[8,10,4],[9,10,11],[10,10,2],[11,10,3],[15,10,11],[16,10,1],[17,10,11],[18,10,7],[6,11,15],[7,11,1],[8,11,4],[9,11,18],[10,11,5],[15,11,2],[16,11,19],[17,11,9],[18,11,1],[6,12,17],[7,12,4],[8,12,10],[9,12,6],[10,12,15],[11,12,5],[12,12,5],[13,12,4],[14,12,4],[16,12,15],[17,12,4],[20,12,1],[26,12,1],[0,13,8],[1,13,8],[2,13,4],[3,13,13],[4,13,8],[5,13,28],[6,13,23],[7,13,20],[8,13,20],[9,13,16],[10,13,16],[11,13,17],[12,13,14],[13,13,18],[14,13,16],[15,13,19],[16,13,5],[17,13,6],[18,13,6],[19,13,6],[20,13,6],[21,13,8],[22,13,9],[23,13,8],[24,13,7],[25,13,6],[26,13,4],[27,13,3],[28,13,2],[1,14,1],[2,14,22],[3,14,24],[4,14,44],[5,14,20],[6,14,5],[7,14,9],[8,14,3],[9,14,2],[10,14,11],[11,14,13],[12,14,4],[13,14,2],[14,14,3],[15,14,5],[16,14,5],[17,14,3],[18,14,4],[19,14,3],[20,14,2],[25,14,1],[28,14,4],[2,15,15],[4,15,10],[7,15,6],[25,15,1],[28,15,1],"
2019/3/1 8:23,"[6,2,1],[8,2,2],[9,2,1],[17,2,3],[7,3,2],[8,3,2],[16,3,2],[17,3,6],[18,3,4],[7,4,1],[8,4,1],[9,4,11],[10,4,13],[11,4,6],[15,4,3],[16,4,3],[17,4,9],[18,4,4],[8,5,2],[9,5,27],[10,5,8],[11,5,4],[15,5,4],[16,5,4],[17,5,6],[18,5,7],[6,6,3],[7,6,1],[8,6,7],[9,6,25],[15,6,1],[16,6,3],[17,6,5],[18,6,6],[6,7,2],[7,7,5],[8,7,1],[9,7,21],[15,7,5],[16,7,1],[17,7,2],[18,7,8],[21,7,2],[6,8,5],[7,8,2],[8,8,3],[9,8,19],[15,8,3],[16,8,2],[17,8,4],[18,8,8],[21,8,2],[23,8,1],[6,9,6],[7,9,5],[8,9,3],[9,9,20],[15,9,5],[16,9,1],[18,9,11],[21,9,2],[23,9,1],[6,10,13],[7,10,3],[8,10,5],[9,10,11],[10,10,2],[11,10,1],[15,10,7],[16,10,1],[17,10,6],[18,10,7],[21,10,2],[23,10,1],[6,11,15],[7,11,5],[8,11,1],[9,11,15],[10,11,6],[11,11,1],[15,11,5],[16,11,23],[17,11,7],[18,11,1],[19,11,1],[20,11,1],[21,11,3],[23,11,1],[6,12,23],[7,12,4],[8,12,4],[9,12,7],[10,12,10],[11,12,4],[12,12,3],[13,12,2],[14,12,1],[16,12,21],[17,12,5],[18,12,2],[19,12,2],[20,12,5],[21,12,5],[22,12,2],[23,12,3],[24,12,1],[0,13,7],[1,13,7],[2,13,10],[3,13,9],[4,13,11],[5,13,26],[6,13,19],[7,13,23],[8,13,29],[9,13,21],[10,13,28],[11,13,21],[12,13,20],[13,13,23],[14,13,24],[15,13,24],[16,13,7],[17,13,6],[18,13,8],[19,13,8],[20,13,3],[21,13,3],[22,13,3],[23,13,2],[24,13,2],[25,13,3],[26,13,5],[27,13,5],[28,13,4],[1,14,1],[2,14,25],[3,14,28],[4,14,33],[5,14,16],[6,14,8],[7,14,10],[8,14,4],[9,14,3],[10,14,11],[11,14,16],[12,14,7],[13,14,6],[14,14,2],[15,14,1],[16,14,1],[17,14,3],[18,14,1],[27,14,1],[28,14,2],[2,15,20],[4,15,7],[7,15,7],"
2019/3/1 8:24,"[7,2,2],[8,2,1],[15,2,1],[17,2,1],[18,2,2],[19,2,1],[7,3,2],[8,3,2],[16,3,1],[17,3,3],[18,3,4],[19,3,1],[21,3,1],[6,4,2],[7,4,1],[8,4,1],[9,4,18],[10,4,8],[11,4,1],[16,4,1],[17,4,3],[18,4,1],[21,4,1],[6,5,3],[8,5,2],[9,5,33],[10,5,11],[11,5,4],[15,5,1],[16,5,2],[17,5,4],[18,5,1],[21,5,1],[6,6,4],[7,6,2],[8,6,4],[9,6,22],[15,6,2],[17,6,5],[18,6,5],[21,6,2],[6,7,4],[7,7,4],[8,7,1],[9,7,22],[15,7,1],[16,7,5],[17,7,3],[18,7,10],[6,8,7],[7,8,1],[8,8,6],[9,8,16],[15,8,7],[16,8,5],[17,8,3],[18,8,10],[6,9,6],[7,9,5],[8,9,2],[9,9,13],[15,9,9],[16,9,1],[17,9,4],[18,9,7],[6,10,8],[7,10,3],[8,10,5],[9,10,11],[11,10,2],[15,10,11],[16,10,4],[17,10,7],[18,10,1],[6,11,11],[7,11,7],[8,11,2],[9,11,15],[10,11,5],[11,11,4],[16,11,26],[17,11,2],[18,11,1],[23,11,1],[24,11,1],[25,11,1],[6,12,13],[7,12,4],[8,12,4],[9,12,7],[10,12,11],[11,12,7],[12,12,6],[13,12,2],[14,12,2],[15,12,2],[16,12,26],[17,12,2],[18,12,2],[19,12,2],[20,12,2],[25,12,2],[26,12,1],[27,12,1],[0,13,4],[1,13,4],[2,13,11],[3,13,8],[4,13,11],[5,13,24],[6,13,12],[7,13,17],[8,13,21],[9,13,17],[10,13,25],[11,13,22],[12,13,23],[13,13,28],[14,13,25],[15,13,27],[16,13,10],[17,13,7],[18,13,9],[19,13,6],[20,13,7],[21,13,8],[22,13,8],[23,13,7],[24,13,7],[25,13,4],[26,13,4],[27,13,3],[28,13,1],[1,14,1],[2,14,28],[3,14,28],[4,14,36],[5,14,9],[6,14,9],[7,14,10],[8,14,3],[9,14,5],[10,14,12],[11,14,12],[12,14,3],[14,14,4],[15,14,3],[16,14,1],[17,14,1],[27,14,1],[2,15,23],[4,15,13],[7,15,6],"
2019/3/1 8:25,"[7,2,1],[8,2,1],[16,2,1],[17,2,2],[18,2,2],[6,3,1],[8,3,2],[16,3,1],[17,3,7],[18,3,4],[6,4,1],[7,4,2],[8,4,2],[9,4,15],[10,4,10],[11,4,2],[15,4,1],[16,4,2],[17,4,7],[18,4,5],[6,5,2],[8,5,1],[9,5,22],[10,5,11],[11,5,1],[15,5,5],[16,5,3],[17,5,3],[18,5,4],[6,6,1],[8,6,3],[9,6,23],[15,6,6],[16,6,4],[17,6,4],[18,6,4],[6,7,1],[8,7,2],[9,7,23],[15,7,11],[16,7,2],[17,7,1],[18,7,4],[6,8,1],[7,8,2],[8,8,4],[9,8,20],[15,8,10],[16,8,2],[17,8,2],[18,8,6],[6,9,5],[7,9,2],[8,9,1],[9,9,19],[15,9,6],[16,9,2],[18,9,9],[27,9,1],[6,10,6],[7,10,2],[8,10,1],[9,10,15],[10,10,2],[15,10,7],[16,10,1],[17,10,12],[18,10,2],[27,10,1],[6,11,8],[8,11,1],[9,11,20],[10,11,6],[11,11,2],[15,11,6],[16,11,23],[17,11,2],[25,11,1],[26,11,1],[27,11,1],[6,12,15],[7,12,3],[8,12,7],[9,12,10],[10,12,10],[11,12,3],[12,12,4],[13,12,7],[14,12,4],[15,12,2],[16,12,17],[17,12,2],[19,12,2],[20,12,1],[21,12,1],[22,12,1],[23,12,1],[24,12,1],[25,12,2],[0,13,10],[1,13,10],[2,13,11],[3,13,7],[4,13,12],[5,13,26],[6,13,20],[7,13,21],[8,13,20],[9,13,21],[10,13,22],[11,13,22],[12,13,22],[13,13,17],[14,13,23],[15,13,28],[16,13,10],[17,13,5],[18,13,8],[19,13,8],[20,13,6],[21,13,4],[22,13,4],[23,13,5],[24,13,5],[25,13,5],[26,13,2],[27,13,3],[28,13,1],[1,14,1],[2,14,28],[3,14,32],[4,14,46],[5,14,18],[6,14,5],[7,14,10],[8,14,5],[9,14,2],[10,14,5],[11,14,5],[12,14,1],[13,14,3],[14,14,2],[15,14,1],[16,14,1],[17,14,1],[18,14,2],[19,14,3],[20,14,2],[25,14,1],[26,14,1],[27,14,1],[28,14,1],[2,15,19],[4,15,18],[7,15,7],[28,15,1],"
